Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Total_Interactions,Verified_Engagement_Rate,Posting_Hour,Day,Peak_Time,Platform_Label,Content_Type_Label,Sentiment_Label,Influencer_Tier_Label,Day_of_Week_Label,Cluster,Cluster_Label,High_Engagement
POST_00654,2025-10-01 10:55:00,2,0,Sports,1945,122,231,9774,100,400575,0.57,10,6,22,1094,2,0,True,False,2398,23.511356660527934,10,Wednesday,Morning,LinkedIn,Article,Positive,Macro,Wednesday,0,High Engagement,0
POST_03342,2025-10-01 16:29:00,0,13,Travel,4996,249,179,55955,499,96967,5.59,16,6,11,1857,2,2,True,True,5923,9.693503708337056,16,Wednesday,Afternoon,Facebook,Story,Positive,Mid-tier,Wednesday,0,High Engagement,0
POST_03748,2025-10-01 21:39:00,4,15,Fashion,3121,96,1848,62495,14,238661,2.12,21,6,0,446,1,0,True,False,5079,8.10464837186975,21,Wednesday,Night,Twitter,Tweet,Neutral,Macro,Wednesday,0,High Engagement,0
POST_02362,2025-10-02 01:03:00,4,7,Sports,4697,221,1259,40713,311,410810,1.5,1,4,13,322,1,0,True,False,6488,15.172058064991525,1,Thursday,Night,Twitter,Poll,Neutral,Macro,Thursday,0,High Engagement,0
POST_02416,2025-10-02 05:35:00,5,11,Travel,13855,557,1886,652387,2124,52264,31.18,5,4,29,167,2,2,True,False,18422,2.498210418049409,5,Thursday,Morning,YouTube,Short,Positive,Mid-tier,Thursday,2,Low Engagement,0
POST_02524,2025-10-02 09:15:00,4,14,Sports,4248,208,55,34159,188,185659,2.43,9,4,9,1263,2,0,True,False,4699,13.205890102169269,9,Thursday,Morning,Twitter,Thread,Positive,Macro,Thursday,0,High Engagement,0
POST_03305,2025-10-02 10:24:00,1,6,Food,3416,337,92,41574,168,207954,1.85,10,4,28,424,1,0,True,True,4013,9.248568817049117,10,Thursday,Morning,Instagram,Photo,Neutral,Macro,Thursday,0,High Engagement,0
POST_01950,2025-10-02 19:53:00,4,10,Lifestyle,404,296,1243,81857,207,220464,0.88,19,4,20,1316,2,0,True,False,2150,2.3736516119574382,19,Thursday,Evening,Twitter,Retweet,Positive,Macro,Thursday,0,High Engagement,0
POST_02043,2025-10-03 02:46:00,0,5,Health,254,387,647,50762,616,405935,0.32,2,0,8,76,2,0,True,False,1904,2.537331074425752,2,Friday,Night,Facebook,Live,Positive,Macro,Friday,0,High Engagement,0
POST_04122,2025-10-03 06:39:00,0,8,Gaming,4406,259,98,78338,369,95108,5.01,6,0,15,388,2,2,True,False,5132,6.080063315376956,6,Friday,Morning,Facebook,Post,Positive,Mid-tier,Friday,0,High Engagement,0
POST_03434,2025-10-03 07:58:00,4,15,Gaming,3487,73,322,62314,87,251506,1.54,7,0,4,1883,2,0,True,True,3969,6.229739705363161,7,Friday,Morning,Twitter,Tweet,Positive,Macro,Friday,0,High Engagement,0
POST_03877,2025-10-03 10:53:00,1,9,Business,7680,456,40,45649,531,413113,1.98,10,0,29,552,0,0,True,False,8707,17.910578544984556,10,Friday,Morning,Instagram,Reel,Negative,Macro,Friday,0,High Engagement,0
POST_03580,2025-10-03 17:12:00,0,5,Fashion,7192,280,861,65786,574,131557,6.33,17,0,22,484,2,0,False,False,8907,12.666828808561093,17,Friday,Evening,Facebook,Live,Positive,Macro,Friday,0,High Engagement,0
POST_02988,2025-10-03 21:13:00,0,8,Entertainment,6258,274,594,77391,774,357465,1.99,21,0,25,1749,2,0,True,False,7900,9.20778901939502,21,Friday,Night,Facebook,Post,Positive,Macro,Friday,0,High Engagement,0
POST_00450,2025-10-03 22:56:00,1,6,Technology,2387,317,118,24046,641,349260,0.81,22,0,12,1901,2,0,True,False,3463,11.735839640688681,22,Friday,Night,Instagram,Photo,Positive,Macro,Friday,0,High Engagement,0
POST_01761,2025-10-03 23:15:00,0,8,Sports,5916,280,137,46605,534,125104,5.06,23,0,25,77,1,0,True,False,6867,13.588670743482458,23,Friday,Night,Facebook,Post,Neutral,Macro,Friday,0,High Engagement,0
POST_01640,2025-10-04 04:53:00,5,11,Travel,9057,283,292,221638,1022,141520,6.81,4,2,0,227,2,0,True,False,10654,4.345825174383454,4,Saturday,Night,YouTube,Short,Positive,Macro,Saturday,0,High Engagement,0
POST_00052,2025-10-04 05:50:00,3,12,Sports,2519,1606,3515,415356,2574,121757,6.27,5,2,10,329,2,0,False,False,10214,1.8393859725151438,5,Saturday,Morning,TikTok,Stitch,Positive,Macro,Saturday,1,Moderate Engagement,0
POST_02982,2025-10-04 09:22:00,1,13,Education,6383,254,80,35911,181,389806,1.72,9,2,22,1763,1,0,True,False,6898,18.704575199799503,9,Saturday,Morning,Instagram,Story,Neutral,Macro,Saturday,0,High Engagement,0
POST_00655,2025-10-04 10:09:00,4,7,Entertainment,1305,137,1890,38830,415,165092,2.02,10,2,18,996,1,0,True,False,3747,8.580994076744785,10,Saturday,Morning,Twitter,Poll,Neutral,Macro,Saturday,0,High Engagement,0
POST_02674,2025-10-04 14:57:00,1,1,Lifestyle,4779,139,141,24913,674,309628,1.63,14,2,24,937,2,0,True,False,5733,20.30666720186248,14,Saturday,Afternoon,Instagram,Carousel,Positive,Macro,Saturday,0,High Engagement,0
POST_03693,2025-10-04 16:22:00,3,12,Education,12835,195,1672,192577,1347,215787,6.81,16,2,19,81,2,0,True,False,16049,7.634348857859454,16,Saturday,Afternoon,TikTok,Stitch,Positive,Macro,Saturday,0,High Engagement,0
POST_00857,2025-10-04 17:18:00,1,9,Sports,8188,391,290,8663,972,439832,2.02,17,2,6,524,1,0,True,True,9841,102.3779291238601,17,Saturday,Evening,Instagram,Reel,Neutral,Macro,Saturday,0,High Engagement,1
POST_00492,2025-10-04 20:02:00,0,8,Fitness,3069,58,795,73776,471,454307,0.86,20,2,13,1914,1,0,True,False,4393,5.316091954022988,20,Saturday,Evening,Facebook,Post,Neutral,Macro,Saturday,0,High Engagement,0
POST_03700,2025-10-04 21:34:00,4,15,Fitness,947,65,1779,5555,20,143896,1.94,21,2,18,620,1,0,True,False,2811,50.24302430243024,21,Saturday,Night,Twitter,Tweet,Neutral,Macro,Saturday,0,High Engagement,1
POST_04077,2025-10-05 17:18:00,4,10,Health,787,135,1060,5121,403,85980,2.31,17,3,1,1091,1,2,True,True,2385,38.703378246436245,17,Sunday,Evening,Twitter,Retweet,Neutral,Mid-tier,Sunday,0,High Engagement,1
POST_02622,2025-10-05 17:52:00,3,16,Travel,17665,683,2085,388703,2658,353510,5.78,17,3,22,434,0,0,True,False,23091,5.256712708674747,17,Sunday,Evening,TikTok,Video,Negative,Macro,Sunday,2,Low Engagement,0
POST_02252,2025-10-06 03:28:00,5,5,Education,1004,419,916,817773,1369,197747,1.18,3,1,25,407,0,0,True,False,3708,0.2860206927839388,3,Monday,Night,YouTube,Live,Negative,Macro,Monday,2,Low Engagement,0
POST_04621,2025-10-06 12:09:00,3,12,Fashion,16685,102,1692,112552,468,404113,4.57,12,1,11,226,1,0,True,False,18947,16.418188926007534,12,Monday,Afternoon,TikTok,Stitch,Neutral,Macro,Monday,0,High Engagement,0
POST_02833,2025-10-06 15:37:00,1,13,Travel,8007,431,161,41856,943,284546,3.02,15,1,13,306,2,0,False,True,9542,20.544246941896024,15,Monday,Afternoon,Instagram,Story,Positive,Macro,Monday,0,High Engagement,0
POST_02093,2025-10-06 16:02:00,1,9,Sports,9342,340,46,20997,876,229792,4.23,16,1,25,184,1,0,True,False,10604,46.3304281564033,16,Monday,Afternoon,Instagram,Reel,Neutral,Macro,Monday,0,High Engagement,1
POST_02645,2025-10-06 16:05:00,1,13,Fitness,3763,473,28,43160,464,6139,69.46,16,1,21,1280,2,3,True,True,4728,9.879518072289157,16,Monday,Afternoon,Instagram,Story,Positive,Nano,Monday,0,High Engagement,0
POST_04420,2025-10-06 23:17:00,1,1,Education,134,480,217,15873,46,239673,0.35,23,1,10,1331,2,0,True,False,877,5.235305235305235,23,Monday,Night,Instagram,Carousel,Positive,Macro,Monday,0,High Engagement,0
POST_03641,2025-10-07 03:55:00,1,13,Sports,2948,448,84,18442,532,64647,5.38,3,5,12,905,2,2,True,False,4012,18.869970719010954,3,Tuesday,Night,Instagram,Story,Positive,Mid-tier,Tuesday,0,High Engagement,0
POST_01116,2025-10-07 07:04:00,0,16,Travel,4193,248,393,6569,315,218663,2.21,7,5,4,170,1,0,True,False,5149,73.58806515451363,7,Tuesday,Morning,Facebook,Video,Neutral,Macro,Tuesday,0,High Engagement,1
POST_02245,2025-10-07 16:34:00,3,4,Health,4954,1549,1919,265956,2994,201941,4.17,16,5,24,113,2,0,True,False,11416,3.166689226789394,16,Tuesday,Afternoon,TikTok,Duet,Positive,Macro,Tuesday,1,Moderate Engagement,0
POST_01522,2025-10-07 17:50:00,5,16,Gaming,19382,664,1111,612692,1057,128244,16.5,17,5,0,201,2,0,True,True,22214,3.4531216337082906,17,Tuesday,Evening,YouTube,Video,Positive,Macro,Tuesday,2,Low Engagement,0
POST_02264,2025-10-08 04:55:00,4,7,Fitness,2596,35,536,60337,166,476954,0.66,4,6,25,909,2,0,False,False,3333,5.2488522796957096,4,Wednesday,Night,Twitter,Poll,Positive,Macro,Wednesday,0,High Engagement,0
POST_04908,2025-10-08 11:11:00,1,13,Sports,4354,205,138,15400,865,459194,1.02,11,6,14,1008,1,0,True,True,5562,30.5,11,Wednesday,Morning,Instagram,Story,Neutral,Macro,Wednesday,0,High Engagement,1
POST_04487,2025-10-08 18:25:00,1,13,Travel,7595,229,183,10012,825,77195,10.37,18,6,8,565,0,2,True,False,8832,79.97403116260487,18,Wednesday,Evening,Instagram,Story,Negative,Mid-tier,Wednesday,0,High Engagement,1
POST_03941,2025-10-08 18:58:00,3,12,Lifestyle,48497,1368,3676,447675,1500,135570,39.49,18,6,5,518,1,0,False,False,55041,11.959792260010053,18,Wednesday,Evening,TikTok,Stitch,Neutral,Macro,Wednesday,1,Moderate Engagement,0
POST_04930,2025-10-08 19:54:00,5,16,Technology,15935,994,222,264545,1832,472382,3.63,19,6,6,39,2,0,True,True,18983,6.483207015819614,19,Wednesday,Evening,YouTube,Video,Positive,Macro,Wednesday,2,Low Engagement,0
POST_00453,2025-10-08 21:58:00,4,7,Fitness,412,110,1917,3395,54,78481,3.11,21,6,29,856,1,2,True,False,2493,71.84094256259205,21,Wednesday,Night,Twitter,Poll,Neutral,Mid-tier,Wednesday,0,High Engagement,1
POST_04137,2025-10-08 22:24:00,2,8,Business,1671,7,420,21359,118,194971,1.08,22,6,4,1801,0,0,True,True,2216,9.822557235825649,22,Wednesday,Night,LinkedIn,Post,Negative,Macro,Wednesday,0,High Engagement,0
POST_04959,2025-10-09 02:28:00,1,9,Education,6015,110,285,29195,528,228397,2.81,2,4,16,525,2,0,True,True,6938,21.955814351772567,2,Thursday,Night,Instagram,Reel,Positive,Macro,Thursday,0,High Engagement,0
POST_03806,2025-10-09 06:37:00,5,11,Lifestyle,6111,225,672,652336,3972,442707,1.58,6,4,5,29,1,0,True,False,10980,1.074293002379142,6,Thursday,Morning,YouTube,Short,Neutral,Macro,Thursday,2,Low Engagement,0
POST_01330,2025-10-09 08:40:00,0,13,Gaming,6924,310,550,68775,644,41689,18.67,8,4,25,1643,2,1,True,True,8428,11.318066157760814,8,Thursday,Morning,Facebook,Story,Positive,Micro,Thursday,0,High Engagement,0
POST_03014,2025-10-09 11:17:00,4,7,Entertainment,3563,70,1051,85727,490,125973,3.72,11,4,12,1362,0,0,True,False,5174,5.463856194664459,11,Thursday,Morning,Twitter,Poll,Negative,Macro,Thursday,0,High Engagement,0
POST_02459,2025-10-09 12:03:00,0,13,Health,1948,67,646,67024,797,46142,5.77,12,4,20,1840,2,1,True,False,3458,3.970219622821676,12,Thursday,Afternoon,Facebook,Story,Positive,Micro,Thursday,0,High Engagement,0
POST_02653,2025-10-09 15:31:00,4,14,Sports,786,144,619,33162,497,227658,0.68,15,4,1,1489,2,0,True,False,2046,4.671008986189012,15,Thursday,Afternoon,Twitter,Thread,Positive,Macro,Thursday,0,High Engagement,0
POST_04606,2025-10-09 19:23:00,3,4,Health,23279,860,4667,254750,2171,136912,21.04,19,4,27,333,1,0,True,False,30977,11.307556427870463,19,Thursday,Evening,TikTok,Duet,Neutral,Macro,Thursday,1,Moderate Engagement,0
POST_00603,2025-10-10 00:05:00,1,6,Fashion,4587,137,156,17935,803,61539,7.93,0,0,9,876,0,2,True,False,5683,27.20936715918595,0,Friday,Night,Instagram,Photo,Negative,Mid-tier,Friday,0,High Engagement,0
POST_00643,2025-10-10 03:33:00,1,6,Technology,7458,422,211,2159,607,380917,2.12,3,0,19,1397,1,0,False,False,8698,374.7568318666049,3,Friday,Night,Instagram,Photo,Neutral,Macro,Friday,0,High Engagement,1
POST_04544,2025-10-10 07:14:00,4,7,Travel,3677,252,740,73750,421,337274,1.38,7,0,8,1030,2,0,False,False,5090,6.330847457627119,7,Friday,Morning,Twitter,Poll,Positive,Macro,Friday,0,High Engagement,0
POST_01874,2025-10-10 09:35:00,3,4,Entertainment,36683,633,597,347709,472,6134,618.08,9,0,14,242,2,3,True,False,38385,10.90365794385535,9,Friday,Morning,TikTok,Duet,Positive,Nano,Friday,1,Moderate Engagement,0
POST_02428,2025-10-10 13:52:00,5,11,Fashion,19911,440,1048,876792,4678,181946,11.76,13,0,10,502,2,0,True,True,26077,2.440601647825254,13,Friday,Afternoon,YouTube,Short,Positive,Macro,Friday,2,Low Engagement,0
POST_04870,2025-10-10 14:32:00,3,4,Fashion,40710,35,4567,138225,289,138875,32.63,14,0,22,574,1,0,True,False,45601,32.781334780249594,14,Friday,Afternoon,TikTok,Duet,Neutral,Macro,Friday,1,Moderate Engagement,1
POST_00218,2025-10-10 19:21:00,2,0,Health,799,18,195,17055,269,357335,0.28,19,0,16,1658,2,0,True,False,1281,5.933743770155379,19,Friday,Evening,LinkedIn,Article,Positive,Macro,Friday,0,High Engagement,0
POST_01884,2025-10-10 21:37:00,3,16,Gaming,48325,594,1768,330764,2254,463965,10.92,21,0,11,264,1,0,True,False,52941,15.324219080673835,21,Friday,Night,TikTok,Video,Neutral,Macro,Friday,1,Moderate Engagement,0
POST_04421,2025-10-10 22:41:00,1,13,Technology,7244,156,65,45625,163,243363,3.07,22,0,20,474,1,0,True,True,7628,16.361643835616437,22,Friday,Night,Instagram,Story,Neutral,Macro,Friday,0,High Engagement,0
POST_01935,2025-10-10 22:45:00,2,7,Food,1889,141,86,10409,132,239649,0.88,22,0,11,500,2,0,False,False,2248,20.328561821500625,22,Friday,Night,LinkedIn,Poll,Positive,Macro,Friday,0,High Engagement,0
POST_00456,2025-10-10 22:55:00,0,16,Technology,1595,86,170,4896,768,160466,1.15,22,0,27,47,0,0,False,True,2619,37.806372549019606,22,Friday,Night,Facebook,Video,Negative,Macro,Friday,0,High Engagement,1
POST_04537,2025-10-11 04:14:00,4,15,Gaming,825,182,887,2921,369,117625,1.61,4,2,23,914,2,0,True,False,2263,64.84080794248544,4,Saturday,Night,Twitter,Tweet,Positive,Macro,Saturday,0,High Engagement,1
POST_01175,2025-10-11 04:47:00,0,8,Fitness,5309,72,629,59700,142,382768,1.57,4,2,5,906,1,0,False,True,6152,10.067001675041876,4,Saturday,Night,Facebook,Post,Neutral,Macro,Saturday,0,High Engagement,0
POST_00155,2025-10-11 08:32:00,5,11,Entertainment,5105,507,1878,762447,1969,367762,2.04,8,2,11,46,1,0,True,True,9459,0.9823633642731888,8,Saturday,Morning,YouTube,Short,Neutral,Macro,Saturday,2,Low Engagement,0
POST_01739,2025-10-11 18:37:00,4,10,Entertainment,3946,136,1111,99694,51,460935,1.13,18,2,2,1888,1,0,True,True,5244,5.208939354424539,18,Saturday,Evening,Twitter,Retweet,Neutral,Macro,Saturday,0,High Engagement,0
POST_03327,2025-10-12 02:53:00,3,16,Education,29672,1135,676,171343,708,15724,200.22,2,3,23,593,1,1,True,True,32191,18.374255149028556,2,Sunday,Night,TikTok,Video,Neutral,Micro,Sunday,1,Moderate Engagement,0
POST_01683,2025-10-12 03:43:00,0,13,Lifestyle,7309,17,416,38289,259,333739,2.32,3,3,10,968,0,0,True,True,8001,20.219906500561518,3,Sunday,Night,Facebook,Story,Negative,Macro,Sunday,0,High Engagement,0
POST_03687,2025-10-12 05:01:00,5,5,Gaming,13093,57,271,45560,2953,143568,9.35,5,3,21,384,1,0,True,False,16374,29.45785776997366,5,Sunday,Morning,YouTube,Live,Neutral,Macro,Sunday,0,High Engagement,1
POST_00844,2025-10-12 17:17:00,5,2,Travel,19776,361,536,86745,4613,386162,5.35,17,3,9,478,0,0,True,False,25286,23.83192114819298,17,Sunday,Evening,YouTube,Community Post,Negative,Macro,Sunday,0,High Engagement,0
POST_01338,2025-10-12 21:44:00,2,3,Technology,1823,32,124,10249,159,160451,1.23,21,3,11,1448,1,0,True,True,2138,19.30920089764855,21,Sunday,Night,LinkedIn,Document,Neutral,Macro,Sunday,0,High Engagement,0
POST_02774,2025-10-13 00:48:00,0,13,Technology,834,54,756,10405,364,365250,0.45,0,1,6,66,2,0,True,False,2008,15.800096107640558,0,Monday,Night,Facebook,Story,Positive,Macro,Monday,0,High Engagement,0
POST_02154,2025-10-13 00:51:00,3,12,Travel,43738,160,354,249987,1992,238338,18.57,0,1,22,181,0,0,True,False,46244,17.70172048946545,0,Monday,Night,TikTok,Stitch,Negative,Macro,Monday,1,Moderate Engagement,0
POST_04246,2025-10-13 05:05:00,5,5,Fitness,11841,420,1305,520372,2739,160147,8.47,5,1,2,531,1,0,True,False,16305,2.6069811596319554,5,Monday,Morning,YouTube,Live,Neutral,Macro,Monday,2,Low Engagement,0
POST_04685,2025-10-13 10:08:00,3,12,Technology,9121,1020,869,108638,2830,285505,3.86,10,1,20,500,2,0,True,True,13840,10.134575378780905,10,Monday,Morning,TikTok,Stitch,Positive,Macro,Monday,0,High Engagement,0
POST_03181,2025-10-13 11:03:00,1,1,Sports,4327,455,98,13350,323,253256,1.93,11,1,28,485,0,0,True,False,5203,36.554307116104866,11,Monday,Morning,Instagram,Carousel,Negative,Macro,Monday,0,High Engagement,1
POST_04892,2025-10-13 12:46:00,1,13,Gaming,7989,174,99,11932,969,368485,2.24,12,1,20,221,1,0,False,False,9231,69.24237344954743,12,Monday,Afternoon,Instagram,Story,Neutral,Macro,Monday,0,High Engagement,1
POST_03164,2025-10-13 15:07:00,0,8,Lifestyle,7804,66,250,51564,484,79968,10.15,15,1,15,1398,2,2,False,False,8604,15.747420681095337,15,Monday,Afternoon,Facebook,Post,Positive,Mid-tier,Monday,0,High Engagement,0
POST_03796,2025-10-13 16:13:00,2,8,Entertainment,1577,62,430,2743,34,433065,0.48,16,1,26,632,0,0,True,True,2103,75.42836310608823,16,Monday,Afternoon,LinkedIn,Post,Negative,Macro,Monday,0,High Engagement,1
POST_02296,2025-10-13 18:27:00,1,6,Entertainment,7783,220,198,11290,975,49353,16.62,18,1,2,106,1,1,True,True,9176,72.63950398582817,18,Monday,Evening,Instagram,Photo,Neutral,Micro,Monday,0,High Engagement,1
POST_01460,2025-10-13 22:56:00,2,8,Technology,1595,93,381,25897,224,8558,24.18,22,1,21,1721,2,3,True,False,2293,7.989342394871993,22,Monday,Night,LinkedIn,Post,Positive,Nano,Monday,0,High Engagement,0
POST_01141,2025-10-14 00:44:00,3,16,Food,10406,551,2163,435294,2291,490448,2.68,0,5,21,476,2,0,True,True,15411,3.014054868663478,0,Tuesday,Night,TikTok,Video,Positive,Macro,Tuesday,2,Low Engagement,0
POST_02853,2025-10-14 05:13:00,1,6,Lifestyle,619,336,58,16586,840,351814,0.29,5,5,21,926,0,0,True,False,1853,6.107560593271433,5,Tuesday,Morning,Instagram,Photo,Negative,Macro,Tuesday,0,High Engagement,0
POST_02662,2025-10-14 06:00:00,3,12,Travel,10896,720,4084,449194,1314,23603,66.52,6,5,3,493,2,1,False,False,17014,3.495149089257648,6,Tuesday,Morning,TikTok,Stitch,Positive,Micro,Tuesday,1,Moderate Engagement,0
POST_01863,2025-10-14 09:56:00,1,1,Travel,101,116,296,20535,198,463255,0.11,9,5,1,758,2,0,True,False,711,2.498173849525201,9,Tuesday,Morning,Instagram,Carousel,Positive,Macro,Tuesday,0,High Engagement,0
POST_00794,2025-10-14 12:23:00,0,13,Entertainment,2374,110,859,3207,124,120214,2.78,12,5,5,1023,2,0,True,False,3467,104.24072341752418,12,Tuesday,Afternoon,Facebook,Story,Positive,Macro,Tuesday,0,High Engagement,1
POST_02322,2025-10-14 14:39:00,2,0,Lifestyle,1083,4,120,16359,168,63070,1.91,14,5,11,1287,1,2,False,True,1375,7.3782016015648875,14,Tuesday,Afternoon,LinkedIn,Article,Neutral,Mid-tier,Tuesday,0,High Engagement,0
POST_02549,2025-10-14 23:17:00,4,7,Business,2055,293,1082,84552,453,132763,2.58,23,5,15,491,2,0,True,False,3883,4.056675182136437,23,Tuesday,Night,Twitter,Poll,Positive,Macro,Tuesday,0,High Engagement,0
POST_01613,2025-10-15 09:05:00,0,16,Health,664,334,255,20066,137,231604,0.54,9,6,25,308,1,0,True,True,1390,6.244393501445231,9,Wednesday,Morning,Facebook,Video,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03845,2025-10-15 12:07:00,1,6,Gaming,8337,25,261,15420,257,252893,3.41,12,6,14,169,2,0,True,False,8880,55.92088197146563,12,Wednesday,Afternoon,Instagram,Photo,Positive,Macro,Wednesday,0,High Engagement,1
POST_02382,2025-10-15 16:24:00,3,16,Lifestyle,27535,102,1467,181246,2082,363945,8.0,16,6,28,228,0,0,True,False,31186,16.05773368791587,16,Wednesday,Afternoon,TikTok,Video,Negative,Macro,Wednesday,0,High Engagement,0
POST_03348,2025-10-15 17:51:00,1,13,Entertainment,5422,362,59,45474,408,495015,1.18,17,6,22,297,0,0,True,False,6251,12.84910058494964,17,Wednesday,Evening,Instagram,Story,Negative,Macro,Wednesday,0,High Engagement,0
POST_04915,2025-10-15 18:55:00,1,6,Lifestyle,2852,161,266,47860,985,480596,0.68,18,6,12,1837,2,0,True,False,4264,6.851232762223152,18,Wednesday,Evening,Instagram,Photo,Positive,Macro,Wednesday,0,High Engagement,0
POST_01393,2025-10-15 19:04:00,1,13,Entertainment,2441,120,137,25352,998,342137,0.79,19,6,6,1572,2,0,True,False,3696,10.642158409592932,19,Wednesday,Evening,Instagram,Story,Positive,Macro,Wednesday,0,High Engagement,0
POST_03022,2025-10-15 19:57:00,4,15,Education,3107,175,703,20237,229,453632,0.88,19,6,19,1296,1,0,True,False,4214,19.69165390126995,19,Wednesday,Evening,Twitter,Tweet,Neutral,Macro,Wednesday,0,High Engagement,0
POST_01120,2025-10-15 21:59:00,1,6,Travel,9595,53,115,40885,616,162139,6.02,21,6,12,1569,1,0,True,False,10379,23.879173290937995,21,Wednesday,Night,Instagram,Photo,Neutral,Macro,Wednesday,0,High Engagement,0
POST_00856,2025-10-16 00:31:00,1,13,Entertainment,5687,487,208,11408,588,442405,1.44,0,4,12,1214,0,0,True,False,6970,55.943197755960725,0,Thursday,Night,Instagram,Story,Negative,Macro,Thursday,0,High Engagement,1
POST_02405,2025-10-16 01:23:00,2,0,Lifestyle,1822,21,73,5748,190,329204,0.58,1,4,0,739,1,0,True,False,2106,33.33333333333333,1,Thursday,Night,LinkedIn,Article,Neutral,Macro,Thursday,0,High Engagement,1
POST_03183,2025-10-16 02:32:00,4,14,Sports,1896,79,974,87708,203,380265,0.78,2,4,20,689,2,0,True,False,3152,3.362293063346559,2,Thursday,Night,Twitter,Thread,Positive,Macro,Thursday,0,High Engagement,0
POST_00001,2025-10-16 03:01:00,4,15,Food,3457,95,1401,93498,441,24228,20.44,3,4,18,585,2,1,True,False,5394,5.297439517422832,3,Thursday,Night,Twitter,Tweet,Positive,Micro,Thursday,0,High Engagement,0
POST_00475,2025-10-16 13:44:00,0,16,Gaming,5196,81,426,24237,137,443127,1.29,13,4,26,30,1,0,True,False,5840,23.530139868795644,13,Thursday,Afternoon,Facebook,Video,Neutral,Macro,Thursday,0,High Engagement,0
POST_01560,2025-10-16 15:41:00,5,5,Business,16821,296,1920,280360,269,341590,5.57,15,4,4,312,2,0,True,True,19306,6.790198316450279,15,Thursday,Afternoon,YouTube,Live,Positive,Macro,Thursday,2,Low Engagement,0
POST_00066,2025-10-16 16:38:00,0,5,Sports,6777,319,402,36161,83,135428,5.54,16,4,2,339,2,0,True,False,7581,20.73504604408064,16,Thursday,Afternoon,Facebook,Live,Positive,Macro,Thursday,0,High Engagement,0
POST_00537,2025-10-16 19:01:00,3,16,Technology,31440,647,1795,147645,979,379474,8.93,19,4,8,89,2,0,True,False,34861,22.94828812353957,19,Thursday,Evening,TikTok,Video,Positive,Macro,Thursday,1,Moderate Engagement,0
POST_03399,2025-10-16 22:23:00,1,13,Health,7653,210,234,21033,589,110516,7.33,22,4,22,1574,2,0,True,False,8686,38.49664812437598,22,Thursday,Night,Instagram,Story,Positive,Macro,Thursday,0,High Engagement,1
POST_01577,2025-10-16 23:56:00,1,1,Lifestyle,5049,247,36,25912,903,163204,3.27,23,4,29,1506,0,0,True,False,6235,20.577338684779253,23,Thursday,Night,Instagram,Carousel,Negative,Macro,Thursday,0,High Engagement,0
POST_02911,2025-10-17 00:59:00,1,1,Education,8210,64,250,48593,178,289175,2.95,0,0,25,62,2,0,False,False,8702,17.541621221163542,0,Friday,Night,Instagram,Carousel,Positive,Macro,Friday,0,High Engagement,0
POST_04431,2025-10-17 02:23:00,2,3,Technology,1801,76,272,5800,136,146870,1.46,2,0,5,911,2,0,False,True,2285,37.05172413793104,2,Friday,Night,LinkedIn,Document,Positive,Macro,Friday,0,High Engagement,1
POST_04814,2025-10-17 06:20:00,0,16,Business,4781,44,740,76115,428,101137,5.5,6,0,6,504,2,0,True,False,5993,7.311305261774946,6,Friday,Morning,Facebook,Video,Positive,Macro,Friday,0,High Engagement,0
POST_02663,2025-10-17 06:44:00,1,1,Lifestyle,4497,48,81,49789,672,451195,1.03,6,0,21,1116,1,0,True,False,5298,9.291208901564604,6,Friday,Morning,Instagram,Carousel,Neutral,Macro,Friday,0,High Engagement,0
POST_03922,2025-10-17 06:50:00,4,15,Food,2047,133,476,94962,138,268444,0.99,6,0,28,711,2,0,True,True,2794,2.796908236979002,6,Friday,Morning,Twitter,Tweet,Positive,Macro,Friday,0,High Engagement,0
POST_02977,2025-10-17 08:33:00,3,4,Fitness,14087,773,3388,194313,1002,8929,204.37,8,0,28,521,0,3,True,False,19250,9.39103405330575,8,Friday,Morning,TikTok,Duet,Negative,Nano,Friday,1,Moderate Engagement,0
POST_01779,2025-10-17 08:49:00,4,15,Fashion,1193,46,1530,50993,193,215767,1.28,8,0,25,83,1,0,True,False,2962,5.430157080383582,8,Friday,Morning,Twitter,Tweet,Neutral,Macro,Friday,0,High Engagement,0
POST_01405,2025-10-17 17:34:00,2,7,Food,1376,120,138,24863,299,256719,0.64,17,0,12,1838,0,0,True,True,1933,6.572014640228452,17,Friday,Evening,LinkedIn,Poll,Negative,Macro,Friday,0,High Engagement,0
POST_03418,2025-10-18 04:00:00,2,8,Lifestyle,1956,63,83,4269,12,358392,0.59,4,2,13,810,2,0,True,False,2114,49.23869758725697,4,Saturday,Night,LinkedIn,Post,Positive,Macro,Saturday,0,High Engagement,1
POST_03666,2025-10-18 04:57:00,4,14,Food,2643,61,735,26236,274,219751,1.56,4,2,24,1174,2,0,True,False,3713,13.107943284037201,4,Saturday,Night,Twitter,Thread,Positive,Macro,Saturday,0,High Engagement,0
